team,year,statName,statValue,category
Colorado,2022,kickReturnTDs,0,
Colorado State,2022,interceptionYards,79,
Colorado State,2022,puntReturnTDs,1,
Colorado State,2022,kickReturnTDs,0,
Colorado State,2022,penalties,83,
Colorado State,2022,passAttempts,322,
Colorado State,2022,sacks,22,
Colorado State,2022,netPassingYards,2361,
Colorado State,2022,kickReturnYards,319,
Colorado State,2022,fumblesRecovered,12,
Colorado State,2022,rushingYards,1068,
Colorado State,2022,fourthDownConversions,13,
Colorado State,2022,totalYards,3429,
Colorado State,2022,tacklesForLoss,65,
Colorado State,2022,thirdDowns,151,
Colorado State,2022,rushingAttempts,385,
Colorado State,2022,interceptions,11,
Colorado State,2022,fourthDowns,33,
Colorado State,2022,puntReturns,20,
Colorado State,2022,puntReturnYards,202,
Colorado State,2022,passCompletions,203,
Colorado State,2022,games,12,
Colorado State,2022,interceptionTDs,1,
Colorado State,2022,passesIntercepted,8,
Colorado State,2022,passingTDs,12,
Colorado State,2022,fumblesLost,8,
Colorado State,2022,penaltyYards,725,
Colorado State,2022,rushingTDs,4,
Colorado State,2022,kickReturns,19,
Colorado State,2022,turnovers,19,
Colorado State,2022,thirdDownConversions,34,
Colorado State,2022,firstDowns,176,
Colorado State,2022,possessionTime,21218,
Duke,2022,turnovers,10,
Duke,2022,penalties,67,
Duke,2022,games,13,
Duke,2022,totalYards,5404,
Duke,2022,passesIntercepted,10,
Duke,2022,fumblesLost,4,
Duke,2022,sacks,36,
Duke,2022,rushingYards,2394,
Duke,2022,puntReturnTDs,1,
Duke,2022,firstDowns,282,
Duke,2022,thirdDownConversions,72,
Duke,2022,interceptionYards,93,
Duke,2022,rushingTDs,31,
Duke,2022,thirdDowns,171,
Duke,2022,puntReturns,13,
Duke,2022,kickReturnYards,645,
Duke,2022,interceptions,6,
Duke,2022,fumblesRecovered,19,
Duke,2022,passAttempts,399,
Duke,2022,kickReturnTDs,0,
Duke,2022,passingTDs,20,
Duke,2022,passCompletions,255,
Duke,2022,fourthDowns,24,
Duke,2022,kickReturns,32,
Duke,2022,puntReturnYards,259,
Duke,2022,interceptionTDs,1,
Duke,2022,fourthDownConversions,14,
Duke,2022,tacklesForLoss,67,
Duke,2022,possessionTime,25813,
Duke,2022,rushingAttempts,484,
Duke,2022,penaltyYards,652,
Duke,2022,netPassingYards,3010,
East Carolina,2022,tacklesForLoss,70,
East Carolina,2022,puntReturnYards,134,
East Carolina,2022,fourthDownConversions,13,
East Carolina,2022,thirdDownConversions,84,
East Carolina,2022,penalties,56,
East Carolina,2022,kickReturnTDs,1,
East Carolina,2022,rushingAttempts,423,
East Carolina,2022,games,13,
East Carolina,2022,kickReturnYards,735,
East Carolina,2022,turnovers,7,
East Carolina,2022,fumblesRecovered,10,
East Carolina,2022,passCompletions,323,
East Carolina,2022,fumblesLost,2,
East Carolina,2022,totalYards,5994,
East Carolina,2022,fourthDowns,29,
East Carolina,2022,puntReturns,19,
East Carolina,2022,passesIntercepted,10,
East Carolina,2022,passingTDs,28,
East Carolina,2022,interceptionTDs,1,
East Carolina,2022,passAttempts,484,
East Carolina,2022,kickReturns,33,
East Carolina,2022,firstDowns,293,
East Carolina,2022,rushingYards,2218,
East Carolina,2022,possessionTime,24332,
East Carolina,2022,thirdDowns,181,
East Carolina,2022,interceptions,5,
East Carolina,2022,sacks,24,
East Carolina,2022,interceptionYards,120,
East Carolina,2022,penaltyYards,489,
East Carolina,2022,rushingTDs,25,
East Carolina,2022,puntReturnTDs,0,
East Carolina,2022,netPassingYards,3776,
Eastern Michigan,2022,penaltyYards,960,
Eastern Michigan,2022,turnovers,19,
Eastern Michigan,2022,rushingAttempts,503,
Eastern Michigan,2022,possessionTime,24543,
Eastern Michigan,2022,puntReturnYards,52,
Eastern Michigan,2022,passCompletions,245,
Eastern Michigan,2022,interceptions,12,
Eastern Michigan,2022,interceptionTDs,0,
Eastern Michigan,2022,passesIntercepted,13,
Eastern Michigan,2022,games,13,
Eastern Michigan,2022,puntReturns,10,
Eastern Michigan,2022,passingTDs,23,
Eastern Michigan,2022,fumblesRecovered,7,
Eastern Michigan,2022,interceptionYards,141,
Eastern Michigan,2022,kickReturns,41,
Eastern Michigan,2022,fourthDowns,24,
Eastern Michigan,2022,firstDowns,277,
Eastern Michigan,2022,passAttempts,393,
Eastern Michigan,2022,totalYards,4757,
Eastern Michigan,2022,fumblesLost,7,
Eastern Michigan,2022,tacklesForLoss,56,
Eastern Michigan,2022,rushingYards,1843,
Eastern Michigan,2022,netPassingYards,2914,
Eastern Michigan,2022,thirdDownConversions,80,
Eastern Michigan,2022,puntReturnTDs,0,
Eastern Michigan,2022,fourthDownConversions,11,
Eastern Michigan,2022,kickReturnYards,760,
Eastern Michigan,2022,rushingTDs,25,
Eastern Michigan,2022,penalties,103,
Eastern Michigan,2022,thirdDowns,177,
Eastern Michigan,2022,sacks,25,
Eastern Michigan,2022,kickReturnTDs,1,
Florida,2022,sacks,23,
Florida,2022,firstDowns,260,
Florida,2022,passCompletions,199,
Florida,2022,kickReturnTDs,0,
Florida,2022,penalties,89,
Florida,2022,passAttempts,366,
Florida,2022,penaltyYards,651,
Florida,2022,puntReturnYards,130,
Florida,2022,fumblesRecovered,17,
Florida,2022,passingTDs,18,
Florida,2022,totalYards,5513,
Florida,2022,passesIntercepted,9,
Florida,2022,interceptionYards,93,
Florida,2022,fourthDowns,32,
Florida,2022,thirdDowns,168,
Florida,2022,kickReturns,27,
Florida,2022,kickReturnYards,586,
Florida,2022,games,13,
Florida,2022,interceptionTDs,2,
Florida,2022,turnovers,14,
Florida,2022,tacklesForLoss,70,
Florida,2022,interceptions,9,
Florida,2022,fourthDownConversions,15,
Florida,2022,rushingYards,2603,
Florida,2022,puntReturns,18,
Florida,2022,netPassingYards,2910,
Florida,2022,rushingTDs,29,
Florida,2022,rushingAttempts,472,
Florida,2022,possessionTime,22655,
Florida,2022,puntReturnTDs,0,
Florida,2022,thirdDownConversions,68,
Florida,2022,fumblesLost,5,
Florida Atlantic,2022,sacks,19,
Florida Atlantic,2022,fumblesLost,8,
Florida Atlantic,2022,thirdDowns,189,
Florida Atlantic,2022,kickReturnTDs,0,
Florida Atlantic,2022,penaltyYards,696,
Florida Atlantic,2022,penalties,74,
Florida Atlantic,2022,passCompletions,217,
Florida Atlantic,2022,games,12,
Florida Atlantic,2022,passesIntercepted,12,
Florida Atlantic,2022,rushingAttempts,492,
Florida Atlantic,2022,firstDowns,264,
Florida Atlantic,2022,netPassingYards,2715,
Florida Atlantic,2022,tacklesForLoss,52,
Florida Atlantic,2022,puntReturns,15,
Florida Atlantic,2022,thirdDownConversions,81,
Florida Atlantic,2022,interceptionTDs,3,
Florida Atlantic,2022,fourthDownConversions,12,
Florida Atlantic,2022,interceptionYards,356,
Florida Atlantic,2022,interceptions,5,
Florida Atlantic,2022,passingTDs,25,
Florida Atlantic,2022,fumblesRecovered,11,
Florida Atlantic,2022,kickReturnYards,241,
Florida Atlantic,2022,passAttempts,378,
Florida Atlantic,2022,kickReturns,15,
Florida Atlantic,2022,puntReturnYards,136,
Florida Atlantic,2022,totalYards,4925,
Florida Atlantic,2022,puntReturnTDs,0,
Florida Atlantic,2022,turnovers,13,
Florida Atlantic,2022,possessionTime,20769,
Florida Atlantic,2022,rushingTDs,19,
Florida Atlantic,2022,fourthDowns,21,
Florida Atlantic,2022,rushingYards,2210,
Florida International,2022,passCompletions,271,
Florida International,2022,rushingTDs,11,
Florida International,2022,puntReturnYards,31,
Florida International,2022,possessionTime,19551,
Florida International,2022,netPassingYards,2625,
Florida International,2022,puntReturns,10,
Florida International,2022,penalties,74,
Florida International,2022,games,12,
Florida International,2022,thirdDownConversions,51,
Florida International,2022,rushingYards,1250,
Florida International,2022,passesIntercepted,7,
Florida International,2022,firstDowns,216,
Florida International,2022,turnovers,20,
Florida International,2022,sacks,21,
Florida International,2022,kickReturnYards,712,
Florida International,2022,rushingAttempts,356,
Florida International,2022,kickReturnTDs,0,
Florida International,2022,fourthDownConversions,16,
Florida International,2022,tacklesForLoss,65,
Florida International,2022,puntReturnTDs,0,
Florida International,2022,fumblesRecovered,12,
Florida International,2022,interceptionTDs,1,
Florida International,2022,thirdDowns,173,
Florida International,2022,kickReturns,36,
Florida International,2022,interceptionYards,79,
Florida International,2022,penaltyYards,640,
Florida International,2022,interceptions,16,
Florida International,2022,totalYards,3875,
Florida International,2022,fourthDowns,35,
Florida International,2022,fumblesLost,4,
Florida International,2022,passAttempts,468,
Florida International,2022,passingTDs,16,
Florida State,2022,puntReturnTDs,0,
Florida State,2022,passAttempts,395,
Florida State,2022,kickReturnYards,389,
Florida State,2022,totalYards,6295,
Florida State,2022,thirdDowns,168,
Florida State,2022,puntReturns,23,
Florida State,2022,passingTDs,28,
Florida State,2022,tacklesForLoss,78,
Florida State,2022,sacks,38,
Florida State,2022,rushingTDs,33,
Florida State,2022,interceptions,7,
Florida State,2022,passCompletions,249,
Florida State,2022,penaltyYards,753,
Florida State,2022,fourthDowns,23,
Florida State,2022,interceptionTDs,0,
Florida State,2022,thirdDownConversions,86,
Florida State,2022,penalties,86,
Florida State,2022,games,13,
Florida State,2022,kickReturnTDs,1,
Florida State,2022,fumblesRecovered,10,
Florida State,2022,rushingYards,2783,
Florida State,2022,rushingAttempts,509,
Florida State,2022,interceptionYards,10,
Florida State,2022,turnovers,14,
Florida State,2022,passesIntercepted,8,
Florida State,2022,possessionTime,24198,
Florida State,2022,fumblesLost,7,
Florida State,2022,firstDowns,315,
Florida State,2022,puntReturnYards,237,
Florida State,2022,kickReturns,17,
Florida State,2022,netPassingYards,3512,
Florida State,2022,fourthDownConversions,8,
Fresno State,2022,penaltyYards,575,
Fresno State,2022,penalties,63,
Fresno State,2022,kickReturns,30,
Fresno State,2022,puntReturnTDs,2,
Fresno State,2022,sacks,23,
Fresno State,2022,interceptions,9,
Fresno State,2022,puntReturns,13,
Fresno State,2022,fourthDownConversions,7,
Fresno State,2022,passAttempts,472,
Fresno State,2022,netPassingYards,3774,
Fresno State,2022,interceptionYards,140,
Fresno State,2022,fourthDowns,14,
Fresno State,2022,kickReturnTDs,0,
Fresno State,2022,fumblesRecovered,10,
Fresno State,2022,fumblesLost,5,
Fresno State,2022,rushingYards,1862,
Fresno State,2022,totalYards,5636,
Fresno State,2022,passingTDs,22,
Fresno State,2022,kickReturnYards,673,
Fresno State,2022,passCompletions,333,
Fresno State,2022,games,14,
Fresno State,2022,rushingAttempts,465,
Fresno State,2022,puntReturnYards,259,
Fresno State,2022,firstDowns,307,
Fresno State,2022,thirdDownConversions,81,
Fresno State,2022,turnovers,14,
Fresno State,2022,possessionTime,26266,
Fresno State,2022,tacklesForLoss,71,
Fresno State,2022,interceptionTDs,1,
Fresno State,2022,rushingTDs,28,
Fresno State,2022,passesIntercepted,12,
Fresno State,2022,thirdDowns,177,
Georgia,2022,tacklesForLoss,81,
Georgia,2022,totalYards,7517,
Georgia,2022,puntReturnTDs,0,
Georgia,2022,firstDowns,371,
Georgia,2022,kickReturnYards,437,
Georgia,2022,interceptionTDs,0,
Georgia,2022,puntReturns,22,
Georgia,2022,interceptions,7,
Georgia,2022,fourthDownConversions,13,
Georgia,2022,passCompletions,336,
Georgia,2022,games,15,
Georgia,2022,kickReturnTDs,0,
Georgia,2022,passesIntercepted,12,
Georgia,2022,passAttempts,492,
Georgia,2022,thirdDownConversions,93,
Georgia,2022,puntReturnYards,265,
Georgia,2022,thirdDowns,182,
Georgia,2022,rushingYards,3080,
Georgia,2022,kickReturns,22,
Georgia,2022,penaltyYards,673,
Georgia,2022,fumblesRecovered,11,
Georgia,2022,fourthDowns,15,
Georgia,2022,netPassingYards,4437,
Georgia,2022,possessionTime,30211,
Georgia,2022,turnovers,17,
Georgia,2022,fumblesLost,10,
Georgia,2022,rushingTDs,44,
Georgia,2022,penalties,66,
Georgia,2022,passingTDs,31,
Georgia,2022,sacks,35,
Georgia,2022,rushingAttempts,557,
Georgia,2022,interceptionYards,122,
Georgia Southern,2022,firstDowns,327,
Georgia Southern,2022,interceptionTDs,1,
Georgia Southern,2022,interceptions,16,
Georgia Southern,2022,games,13,
Georgia Southern,2022,passesIntercepted,11,
Georgia Southern,2022,penalties,66,
Georgia Southern,2022,sacks,20,
Georgia Southern,2022,passCompletions,373,
Georgia Southern,2022,thirdDowns,195,
Georgia Southern,2022,puntReturns,19,
Georgia Southern,2022,rushingTDs,23,
Georgia Southern,2022,totalYards,6065,
Georgia Southern,2022,rushingAttempts,371,
Georgia Southern,2022,thirdDownConversions,90,
Georgia Southern,2022,fumblesRecovered,9,
Georgia Southern,2022,fumblesLost,5,
Georgia Southern,2022,fourthDowns,23,
Georgia Southern,2022,turnovers,21,
Georgia Southern,2022,puntReturnYards,189,
Georgia Southern,2022,interceptionYards,104,
Georgia Southern,2022,rushingYards,1783,
Georgia Southern,2022,penaltyYards,595,
Georgia Southern,2022,puntReturnTDs,1,
Georgia Southern,2022,passAttempts,611,
Georgia Southern,2022,kickReturnYards,451,
Georgia Southern,2022,kickReturns,26,
Georgia Southern,2022,fourthDownConversions,13,
Georgia Southern,2022,tacklesForLoss,49,
Georgia Southern,2022,possessionTime,21582,
Georgia Southern,2022,kickReturnTDs,0,
Georgia Southern,2022,netPassingYards,4282,
Georgia Southern,2022,passingTDs,28,
Georgia State,2022,rushingYards,2586,
Georgia State,2022,fourthDowns,26,
Georgia State,2022,thirdDowns,182,
Georgia State,2022,totalYards,5017,
Georgia State,2022,passCompletions,173,
Georgia State,2022,fumblesLost,12,
Georgia State,2022,passAttempts,297,
Georgia State,2022,thirdDownConversions,74,
Georgia State,2022,puntReturnTDs,0,
Georgia State,2022,games,12,
Georgia State,2022,fourthDownConversions,15,
Georgia State,2022,puntReturnYards,58,
Georgia State,2022,kickReturns,11,
Georgia State,2022,possessionTime,20784,
Georgia State,2022,rushingTDs,26,
Georgia State,2022,passesIntercepted,13,
Georgia State,2022,kickReturnTDs,0,
Georgia State,2022,turnovers,19,
Georgia State,2022,netPassingYards,2431,
Georgia State,2022,tacklesForLoss,73,
Georgia State,2022,interceptions,7,
Georgia State,2022,passingTDs,18,
Georgia State,2022,sacks,27,
Georgia State,2022,rushingAttempts,578,
Georgia State,2022,penaltyYards,764,
Georgia State,2022,fumblesRecovered,19,
Georgia State,2022,interceptionYards,114,
Georgia State,2022,interceptionTDs,1,
Georgia State,2022,firstDowns,266,
Georgia State,2022,puntReturns,11,
Georgia State,2022,penalties,84,
Georgia State,2022,kickReturnYards,103,
Georgia Tech,2022,penaltyYards,632,
Georgia Tech,2022,rushingAttempts,426,
Georgia Tech,2022,passCompletions,219,
Georgia Tech,2022,puntReturns,9,
Georgia Tech,2022,kickReturnTDs,0,
Georgia Tech,2022,passesIntercepted,11,
Georgia Tech,2022,puntReturnTDs,0,
Georgia Tech,2022,passingTDs,10,
Georgia Tech,2022,penalties,69,
Georgia Tech,2022,possessionTime,20383,
Georgia Tech,2022,thirdDowns,180,
Georgia Tech,2022,puntReturnYards,84,
Georgia Tech,2022,rushingTDs,13,
Georgia Tech,2022,rushingYards,1596,
Georgia Tech,2022,interceptions,9,
Georgia Tech,2022,turnovers,13,
Georgia Tech,2022,netPassingYards,2306,
Georgia Tech,2022,thirdDownConversions,55,
Georgia Tech,2022,firstDowns,212,
Georgia Tech,2022,passAttempts,381,
Georgia Tech,2022,fourthDownConversions,8,
Georgia Tech,2022,kickReturns,13,
Georgia Tech,2022,sacks,28,
Georgia Tech,2022,games,12,
Georgia Tech,2022,interceptionTDs,1,
Georgia Tech,2022,fourthDowns,21,
Georgia Tech,2022,fumblesRecovered,17,
Georgia Tech,2022,fumblesLost,4,
Georgia Tech,2022,tacklesForLoss,76,
Georgia Tech,2022,totalYards,3902,
Georgia Tech,2022,kickReturnYards,273,
Georgia Tech,2022,interceptionYards,55,
Hawai'i,2022,penalties,73,
Hawai'i,2022,totalYards,4456,
Hawai'i,2022,fumblesRecovered,2,
Hawai'i,2022,interceptionTDs,1,
Hawai'i,2022,puntReturnTDs,0,
Hawai'i,2022,puntReturns,15,
Hawai'i,2022,fourthDowns,34,
Hawai'i,2022,games,13,
Hawai'i,2022,tacklesForLoss,55,
Hawai'i,2022,passingTDs,13,
Hawai'i,2022,kickReturns,42,
Hawai'i,2022,rushingAttempts,406,
Hawai'i,2022,kickReturnTDs,0,
Hawai'i,2022,firstDowns,244,
Hawai'i,2022,possessionTime,22048,
Hawai'i,2022,penaltyYards,652,
Hawai'i,2022,fumblesLost,8,
Hawai'i,2022,passAttempts,490,
Hawai'i,2022,rushingYards,1784,
Hawai'i,2022,interceptions,12,
Hawai'i,2022,passesIntercepted,10,
Hawai'i,2022,sacks,18,
Hawai'i,2022,thirdDownConversions,67,
Hawai'i,2022,turnovers,20,
Hawai'i,2022,kickReturnYards,631,
Hawai'i,2022,fourthDownConversions,18,
Hawai'i,2022,netPassingYards,2672,
Hawai'i,2022,thirdDowns,194,
Hawai'i,2022,rushingTDs,16,
Hawai'i,2022,interceptionYards,124,
Hawai'i,2022,passCompletions,261,
Hawai'i,2022,puntReturnYards,52,
Houston,2022,possessionTime,23304,
Houston,2022,fourthDowns,27,
Houston,2022,passingTDs,40,
Houston,2022,kickReturns,42,
Houston,2022,passCompletions,337,
Houston,2022,thirdDownConversions,80,
Houston,2022,rushingAttempts,401,
Houston,2022,passAttempts,501,
Houston,2022,sacks,28,
Houston,2022,penalties,102,
Houston,2022,interceptions,10,
Houston,2022,kickReturnYards,837,
Houston,2022,fumblesLost,9,
Houston,2022,fourthDownConversions,18,
Houston,2022,turnovers,19,
Houston,2022,kickReturnTDs,1,
Houston,2022,puntReturnTDs,1,
Houston,2022,thirdDowns,176,
Houston,2022,penaltyYards,909,
Houston,2022,passesIntercepted,7,
Houston,2022,fumblesRecovered,9,
Houston,2022,rushingYards,1847,
Houston,2022,firstDowns,305,
Houston,2022,totalYards,5929,
Houston,2022,interceptionYards,222,
Houston,2022,games,13,
Houston,2022,interceptionTDs,1,
Houston,2022,puntReturns,12,
Houston,2022,netPassingYards,4082,
Houston,2022,tacklesForLoss,88,
Houston,2022,puntReturnYards,180,
Houston,2022,rushingTDs,17,
Illinois,2022,rushingTDs,18,
Illinois,2022,netPassingYards,2722,
Illinois,2022,kickReturnTDs,0,
Illinois,2022,passingTDs,15,
Illinois,2022,rushingYards,2180,
Illinois,2022,passCompletions,273,
Illinois,2022,fourthDownConversions,12,
Illinois,2022,penalties,83,
Illinois,2022,fumblesRecovered,9,
Illinois,2022,passesIntercepted,24,
Illinois,2022,interceptionYards,274,
Illinois,2022,interceptions,5,
Illinois,2022,interceptionTDs,1,
Illinois,2022,firstDowns,275,
Illinois,2022,puntReturns,23,
Illinois,2022,puntReturnTDs,0,
Illinois,2022,sacks,27,
Illinois,2022,fumblesLost,11,
Illinois,2022,kickReturns,16,
Illinois,2022,turnovers,16,
Illinois,2022,possessionTime,25505,
Illinois,2022,kickReturnYards,315,
Illinois,2022,rushingAttempts,545,
Illinois,2022,puntReturnYards,147,
Illinois,2022,thirdDownConversions,71,
Illinois,2022,thirdDowns,186,
Illinois,2022,fourthDowns,25,
Illinois,2022,tacklesForLoss,79,
